temperature,strain_name,strain_id,plate,row,column,query_id,t,p,mean_dif,sd_dif,mean_lgr,sd_lgr
30,nhp6b,rec3229,14,14,4,g1,-1.8485667596300068,0.08574990238021801,-0.0822847857598823,0.0634193041903293,-0.09332390653958356,0.07441708314764782
30,nhp6b,rec3229,14,14,4,g6,-1.4821650473324575,0.16388928365056632,-0.08512886173650144,0.14325675139422459,-0.10101869827990836,0.16590005623181817
30,nhx1,rec4290,14,3,20,g1,-7.272177335109751,5.711662379017238e-6,-0.1719790954090386,0.07323955909374222,-0.31455999522271527,0.13831734090859385
30,nhx1,rec4290,14,3,20,g6,-4.14463710789225,0.0034830323496983346,-0.27007897888910626,0.17551700540431336,-0.5797731767309796,0.4147927453941379
30,nif3,rec4587,6,3,11,g1,-3.066095367127645,0.010379666808599662,-0.1159156160767141,0.1149288801520198,-0.18975403910678662,0.1904768102483872
30,nif3,rec4587,6,3,11,g6,-7.409580774582998,3.5615989753268955e-6,-0.19091040363528178,0.07549098741604905,-0.31758698650467065,0.1266455137455798
30,nip100,rec2078,3,8,10,g1,0.7615755246985673,0.466147015965485,0.030364808410864166,0.13172465922093782,0.058058155694186715,0.3151656941557573
30,nip100,rec2078,3,8,10,g6,-3.0040764921886103,0.010311282467154844,-0.06982963425633341,0.08498330822778026,-0.19098601553049818,0.23067969739377495
30,nis1,rec7223,12,13,2,g1,3.003745584848383,0.014204844709442981,0.07039493151177512,0.06847759903348598,0.10758285048619028,0.10506763516282813
30,nis1,rec7223,12,13,2,g6,2.2785204636473266,0.05122377391837433,0.07171487400174455,0.08570684155088464,0.10716320334643603,0.13004811289912543
30,nit1,rec2323,12,7,4,g1,6.088846595228329,8.677362810235508e-5,0.1343047325770303,0.038636379602834336,0.17164055043529466,0.05230847840751341
30,nit1,rec2323,12,7,4,g6,2.0929639144578163,0.06312352458276313,0.09644325221237288,0.16250707462734248,0.11948223526004623,0.20622715311286166
30,nit2,rec1299,9,9,6,g1,1.5125955165478926,0.1534299107253865,0.0718688314890144,0.13846100925035387,0.08807303008690076,0.17308888907479178
30,nit2,rec1299,9,9,6,g6,1.6837382285225004,0.11448464421240379,0.06964506435926515,0.09086870248228485,0.08730190399229235,0.11418052729633714
30,nit3,rec5260,6,16,22,g1,1.614300792462858,0.1287808483647645,0.09030500819595945,0.07233066354191274,0.13754005146182852,0.11162224891390883
30,nit3,rec5260,6,16,22,g6,1.866993412740215,0.08334401260788692,0.09701560327205055,0.052719067191873595,0.14903984440808532,0.08594876418443033
30,nkp1,rec4219,3,1,5,g1,-2.4457477617534913,0.028515542389197113,-0.13493861891883424,0.13445785572064703,-0.21721222191563117,0.22908092142985745
30,nkp1,rec4219,3,1,5,g6,-3.882054401889911,0.0017316068674477914,-0.21814360892491402,0.08333962917720952,-0.3681849041396933,0.16294704626707074
30,nkp1,rec4219,15,1,6,g1,-3.3853219171028104,0.006528164678251795,-0.1716816780257554,0.12397982992445779,-0.3172729214263561,0.2474106961381081
30,nkp1,rec4219,15,1,6,g6,-4.37882740376673,9.42222894420484e-4,-0.19113476377257133,0.07588862680816758,-0.34916967271382654,0.1599198233421447
30,nkp2,rec5224,6,3,12,g1,-8.922848188721527,7.104389163003702e-6,-0.3248372633641574,0.09233203246560753,-0.6218098593103674,0.20030564178834712
30,nkp2,rec5224,6,3,12,g6,-17.593395776906007,7.691765201016298e-11,-0.3712088681254593,0.04354456559456363,-0.7245554299380406,0.09724909238931945
30,nma1,rec5237,6,14,16,g1,0.644672462091619,0.5364301994125241,0.010256268887419706,0.041340415659881835,0.015522456703104067,0.05874317010230432
30,nma1,rec5237,6,14,16,g6,3.5419168372973413,0.0034266075114641006,0.08473405970695652,0.07555602734316068,0.11532050587068463,0.10331305241864902
30,nma111,rec2953,12,12,20,g1,1.1152549142203694,0.2835277838212184,0.06012638477996693,0.13502967380940337,0.07569321207811658,0.1759713548647966
30,nma111,rec2953,12,12,20,g6,2.909753794669911,0.011781532425027027,0.14516513158039046,0.1103217070069472,0.17770042099043148,0.13229301733443566
30,nma2,rec4640,6,11,1,g1,0.42609824072443403,0.676689165749339,0.019431264626947796,0.07874588878129582,0.027109161569075346,0.127599413637961
30,nma2,rec4640,6,11,1,g6,-0.3339284223592215,0.7435737487678034,-0.015532874573081532,0.09888433324748226,-0.02648947470638585,0.16040064028753695
30,nmd2,rec1905,4,3,24,g1,2.613633646750676,0.022487532095662597,0.14437007446008487,0.12730743832383407,0.23482538639625042,0.22801856128918338
30,nmd2,rec1905,4,3,24,g6,1.9318597556041401,0.08083088084642384,0.10024542053734178,0.10458500652595847,0.17181591607171065,0.18669152187237392
30,nmd2,rec1905,16,1,19,g1,1.277868758319561,0.22265167896910804,0.06508396454995105,0.08397750049384957,0.10360706014716842,0.12927417459176865
30,nmd2,rec1905,16,1,19,g6,1.1607268928079746,0.2676347923506226,0.04622968946964169,0.0748546762441963,0.07971004115098633,0.121893196199869
30,nmd4,rec5272,6,2,13,g1,-1.5383911340888399,0.14625323683873245,-0.04883283086438059,0.09177590267415545,-0.06906200379756314,0.13036955278575532
30,nmd4,rec5272,6,2,13,g6,-1.1419303913547136,0.2727089658794098,-0.0348245836380935,0.048718288560528844,-0.04855878894858315,0.0671671892873136
30,nnf2,rec6989,13,4,20,g1,0.4809332606182878,0.6395843892621602,0.021660525104786832,0.13714709553853205,0.022623352108624532,0.17117487065061682
30,nnf2,rec6989,13,4,20,g6,0.7856383266763916,0.4451746426237425,0.02570317505109734,0.1100696359013054,0.031134904362358953,0.13326138944229352
30,nnk1,rec5021,5,16,9,g1,1.360555320228119,0.20144219587881057,0.06128555012698808,0.13339123141610826,0.07726390054856418,0.17067592270712403
30,nnk1,rec5021,5,16,9,g6,0.994336323068355,0.33697873625564634,0.030934378878702744,0.09496636238459825,0.04155156352087862,0.1260424066599347
30,nnt1,rec5194,6,16,13,g1,-2.593154023650618,0.02322696225381024,-0.10521616183083395,0.06529313812491098,-0.16389528828887448,0.0956014010865658
30,nnt1,rec5194,6,16,13,g6,-2.105345194147866,0.05681275939852109,-0.08496648086574438,0.08522148744220057,-0.13001048585513886,0.12394640770533276
30,nop12,rec1732,2,3,11,g1,-1.088510634912513,0.29506844720463454,-0.027307992897572825,0.052111139244276544,-0.038146553513199205,0.07246334612317382
30,nop12,rec1732,2,3,11,g6,0.7520523557346965,0.46963324195320133,0.033964580588791204,0.08699692259667832,0.04066043730460883,0.11732380749184487
30,nop13,rec2038,8,2,6,g1,-8.72355257934473,1.716696742538916e-6,-0.23052275032443087,0.0626280663710795,-0.5856554110856131,0.18206267663665826
30,nop13,rec2038,8,2,6,g6,-2.727845400260984,0.023711548030678233,-0.11234673325537914,0.10762205300569912,-0.2730194697260338,0.27111830348109806
30,nop16,rec323,4,2,12,g1,-5.632098626331437,1.906256229275218e-4,-0.19836527758337297,0.12630621571225578,-0.35281873786612167,0.22626613718617716
30,nop16,rec323,4,2,12,g6,-9.934781259684756,2.9584521306353376e-7,-0.27980217124600115,0.06951695023241188,-0.5200551872862622,0.14234274699685778
30,nop6,rec3911,10,9,8,g1,0.650124528498292,0.5267866353367221,0.01599977392004609,0.04777569194006172,0.025268499968776267,0.07738131352746386
30,nop6,rec3911,10,9,8,g6,0.6228517055068098,0.5447374629660819,0.016708175558490912,0.06725751148520108,0.02571634242656016,0.10880343971464009
30,not3,rec1431,8,3,14,g1,2.477841668370945,0.028687677742400948,0.13915870297688113,0.08836448665559754,0.1537871528281052,0.08977780114361743
30,not3,rec1431,8,3,14,g6,0.7708678938509711,0.45519127884127,0.029377962439833233,0.0678647482318777,0.03623367756517678,0.07950772690115766
30,not5,rec5491,9,15,21,g1,2.814536155651944,0.023509339822872396,0.1323852221273354,0.12414591337802557,0.1947508125366772,0.17633831484466164
30,not5,rec5491,9,15,21,g6,5.698697479299819,9.91789083434154e-5,0.10899410439210178,0.0499256635735597,0.16972730130188343,0.07655750721318684
30,npc2,rec3743,14,12,9,g1,-0.09866769934495438,0.9228032933957921,-0.0029536574952961636,0.05497542462883507,-0.0034900181211449557,0.062133857418465284
30,npc2,rec3743,14,12,9,g6,-0.9224184988821686,0.37875810775037855,-0.04703315813197673,0.18380642721751472,-0.060610692395745715,0.2164211175417287
30,npl3,rec4268,3,7,5,g1,-1.597775242380726,0.13290265323723383,-0.053588177024083514,0.08904886100858816,-0.4131031786195674,0.5202372073062314
30,npl3,rec4268,3,7,5,g6,-3.33208611870815,0.005868583054111106,-0.08749997499394455,0.03408398282691265,-0.7052318736885919,0.23475853028986635
30,npl3,rec4268,15,7,6,g1,-4.014058268058257,0.002277504809810845,-0.0640878985939028,0.033594740797963464,-0.48810687464579094,0.2021430007216017
30,npl3,rec4268,15,7,6,g6,-3.1258460568733777,0.0074924755964287946,-0.06567615719635045,0.03644076184961885,-0.5468171385738982,0.3450965654011914
30,npl4,rec3310,14,6,13,g1,0.4246064751483249,0.6785811230201058,0.008974485230957618,0.061939011996596585,0.011226267722805537,0.0823929336966617
30,npl4,rec3310,14,6,13,g6,-0.7701230996235177,0.4558857731613577,-0.016108189223536018,0.07300532373619624,-0.022588377526042137,0.09946119125775187
30,npl6,rec6226,8,13,13,g1,-3.7797248479231693,0.0020730652138856377,-0.08278353339603513,0.07826451113845033,-0.2997192496522487,0.27768076593848184
30,npl6,rec6226,8,13,13,g6,-6.022706681075802,5.6931811992839165e-5,-0.10537136669979846,0.03695873982201841,-0.3863495828121108,0.1312619399064142
30,npl6,rec6226,12,8,19,g1,-0.7017008035988819,0.4949186287832692,-0.010479782129918442,0.055913027435475555,-0.04972603405987643,0.2500808587010075
30,npl6,rec6226,12,8,19,g6,-5.981870107050576,1.6915871798314907e-4,-0.14215393075208269,0.08607180671975703,-0.897801972404966,0.6189810079580913
30,npp1,rec5755,11,8,16,g1,-4.912557728695293,0.0014471153202757615,-0.38002921841498255,0.21027414843583506,-0.9450204455093252,0.733202634458785
30,npp1,rec5755,11,8,16,g6,-7.581512202242019,7.77282412379334e-5,-0.46702672735692113,0.17949521965920812,-1.1525370910917245,0.5057002584510922
30,npp2,rec256,3,9,13,g1,-3.2864723298472787,0.012586172155123646,-0.07444715220306054,0.0605234571571804,-0.11533729838047783,0.09476403005064793
30,npp2,rec256,3,9,13,g6,-5.666170261709796,6.372634983771413e-4,-0.11800337570844739,0.055749091196750776,-0.1851790855715139,0.09152414855637568
30,npp2,rec256,15,9,14,g1,-0.46608713867637896,0.6499349340948888,-0.026519493373214353,0.08309392821433781,-0.04211852336438756,0.11359039286766949
30,npp2,rec256,15,9,14,g6,-1.8443453131554364,0.08955579793755253,-0.09668619059224334,0.0967774090979867,-0.13886396990626204,0.1489122614532456
30,npr1,rec2029,7,15,21,g1,-3.775394969002868,0.0026036637673360116,-0.09486523734640975,0.046087207055053085,-0.16193586675487048,0.0802530684398558
30,npr1,rec2029,7,15,21,g6,-6.7329580074376105,1.0156308506307764e-5,-0.12510589794051327,0.055693569718921906,-0.2148281303080147,0.09431574903246503
30,npr2,rec304,3,15,15,g1,0.45682576815593706,0.6575001484043591,0.018634458296853534,0.12950077267744445,0.026405098590206212,0.24987982345139925
30,npr2,rec304,3,15,15,g6,-2.8690788688235154,0.017554242837666056,-0.12837890328680882,0.16488694030916545,-0.2911380398559125,0.3636045589094321
30,npr2,rec304,15,15,16,g1,-1.944930422868238,0.08115837403072539,-0.07337100872521177,0.128111047469139,-0.1731606540662124,0.2959286729895145
30,npr2,rec304,15,15,16,g6,-1.278871497594404,0.23150840263924843,-0.051010930960269596,0.13997192727701308,-0.1229421774307838,0.30697443561580295
30,npr3,rec940,4,12,17,g1,7.224037845040657,2.0687666157018813e-5,0.15071179391272266,0.06254766478964516,0.2861255165947286,0.11592000306676661
30,npr3,rec940,4,12,17,g6,8.202761604639242,1.5310273192538383e-5,0.21187154511309753,0.07537133743436446,0.387030230650276,0.13176638123669784
30,npt1,rec2465,5,9,1,g1,-1.4568981698543457,0.1789025121586564,-0.07886745455730612,0.13159341801401314,-0.1181513540393915,0.2166718307747657
30,npt1,rec2465,5,9,1,g6,-1.3863983880463697,0.19308167580383562,-0.08019695304375453,0.12366612401998477,-0.12336049246361702,0.20278984183290671
30,npy1,rec4434,7,5,11,g1,-2.3947844736931088,0.03268380189687952,-0.06578406550861926,0.07023703835323687,-0.12450330415780592,0.13057392140041021
30,npy1,rec4434,7,5,11,g6,-1.195330268622108,0.25543474610777794,-0.036254298135759935,0.06793566038235639,-0.0695470921633175,0.12580609285032396
30,nqm1,rec4673,5,3,8,g1,-2.827052336039784,0.01344549038446493,-0.09210740298373057,0.04637071696736198,-0.11864301443133796,0.057901104576334794
30,nqm1,rec4673,5,3,8,g6,-2.549081709422484,0.02521662885678786,-0.10519723232000884,0.05515888224898982,-0.13922187675992792,0.07765904182551293
30,nrg1,rec3979,11,4,2,g1,-0.9171748904915435,0.375128862729299,-0.05742177952306708,0.23874559359296635,-0.09592618534429118,0.421684800316834
30,nrg1,rec3979,11,4,2,g6,-3.708599227993463,0.0061173345720164085,-0.18468637819139785,0.12493494952961567,-0.33214558169832653,0.21028763222558544
